Sample,ARG,Count
E468,ADC-75,2
E468,cmrA,11
E468,ADC-76,1
E468,bicyclomycin-multidrug_efflux_protein_bcr,345
E468,ADC-77,2
E468,ADC-78,1
E468,ADC-79,2
E468,tet(40),1
E468,qepA,16
E468,ADC-39,2
E468,vanRI,73
E468,Serratia_marcescens_Omp1,2
E468,Klebsiella_pneumoniae_OmpK36,3
E468,Klebsiella_pneumoniae_OmpK37,3
E468,Streptococcus_agalactiae_mprF,1
E468,porin_OmpC,2
E468,carA,87
E468,DNA-binding_protein_H-NS,5
E468,carO,4
E468,myrA,7
E468,hmrM,3
E468,lrfA,5
E468,Bacillus_Cluster_B_intrinsic_mph,1
E468,APH(3')-IIa,1
E468,cAMP-regulatory_protein,126
E468,mecR1,44
E468,NPS-1,1
E468,OXA-320,2
E468,emrA,199
E468,amrB,62
E468,emrB,309
E468,CTX-M-14,2
E468,emrD,50
E468,CTX-M-130,2
E468,emrE,93
E468,CTX-M-17,2
E468,OXA-368,3
E468,emrK,49
E468,tcmA,44
E468,mdsA,1
E468,mdsB,1
E468,mdsC,7
E468,emrR,1
E468,VEB-1,4
E468,VEB-2,2
E468,VEB-3,2
E468,VEB-4,2
E468,VEB-5,2
E468,emrY,4
E468,VEB-6,2
E468,VEB-7,2
E468,VEB-8,2
E468,VEB-9,1
E468,mel,47
E468,ANT(3'')-IIa,1
E468,ANT(3'')-IIb,1
E468,hp1181,3
E468,aad(6),1
E468,ANT(3'')-IIc,1
E468,Pseudomonas_aeruginosa_emrE,9
E468,chrB,7
E468,tetA(48),90
E468,LRA,1
E468,farA,2
E468,farB,1
E468,MdtK,5
E468,dfrA20,9
E468,opcM,30
E468,dfrA21,14
E468,dfrA22,14
E468,MCR-1.2,20
E468,MCR-1.3,10
E468,MCR-1.4,10
E468,dfrA24,2
E468,YojI,17
E468,MCR-1.5,10
E468,dfrA25,12
E468,MCR-1.6,10
E468,MCR-1.7,10
E468,MCR-1.8,10
E468,MCR-1.9,10
E468,dfrA29,10
E468,mtrA,104
E468,blaR1,8
E468,mtrD,2
E468,mtrE,196
E468,lmrA,6
E468,lmrB,76
E468,Erm(44),3
E468,lmrC,70
E468,lmrD,58
E468,NmcR,3
E468,LCR-1,2
E468,mtrR,16
E468,lmrP,2
E468,CTX-M,15
E468,erm(39),1
E468,erm(31),1
E468,blaI,6
E468,bcrA,3435
E468,bcrC,4
E468,tap,1
E468,tet(K),3
E468,multidrug_ABC_transporter,4327
E468,omp36,6
E468,PvrR,22
E468,cipA,6
E468,otrA,18
E468,PSE-1,4
E468,otrC,23
E468,arr-4,1
E468,arr-5,1
E468,arr-7,1
E468,arr-8,1
E468,PER,7
E468,marR,320
E468,CARB,15
E468,aph(6)-I,25
E468,aph(3')-I,17
E468,vanA,66
E468,vanB,101
E468,vanC,56
E468,vanD,255
E468,vanE,15
E468,vanG,58
E468,vanH,435
E468,vanI,9
E468,CMY-35,3
E468,aph(3')-V,3
E468,vanL,4
E468,CMY-77,1
E468,vanM,4
E468,vanN,10
E468,CMY-38,3
E468,optrA,78
E468,OXA-251,6
E468,vanR,2449
E468,vanS,885
E468,vanT,69
E468,vanU,6
E468,OXA-256,6
E468,vanW,21
E468,vanX,23
E468,ugd,13
E468,vanY,76
E468,OXA-1,2
E468,OXA-4,2
E468,acrA,185
E468,acrB,380
E468,tet(W/N/W),16
E468,acrD,1
E468,acrF,2
E468,norA,19
E468,norB,18
E468,cpxA,46
E468,ADC-80,2
E468,tetB(46),26
E468,ADC-41,2
E468,sul2,385
E468,ADC-42,2
E468,sul3,26
E468,ADC-43,2
E468,sul4,17
E468,ykkC,48
E468,ADC-44,2
E468,ykkD,35
E468,MCR-1.10,10
E468,MCR-1.11,10
E468,vanWI,1
E468,MCR-1.12,10
E468,MCR-1.13,10
E468,vanKI,1
E468,kasugamycin_resistance_protein_ksgA,237
E468,rpoB2,33
E468,tetA(60),32
E468,cob(I)alamin_adenolsyltransferase,125
E468,cat_chloramphenicol_acetyltransferase,40
E468,rifampin_monooxygenase,68
E468,oleB,57
E468,oleC,76
E468,antibiotic_resistance_rRNA_adenine_methyltransferase,15
E468,eptA,10
E468,mphA,12
E468,tcr3,2
E468,mphC,3
E468,mphD,3
E468,CTX-M-24,2
E468,mphE,1
E468,CTX-M-67,2
E468,mphG,3
E468,Burkholderia_pseudomallei_Omp38,4
E468,mphI,1
E468,LpeB,5
E468,mdtA,149
E468,mdtB,245
E468,mdtC,325
E468,mdtD,153
E468,mdtE,67
E468,mdtF,73
E468,Escherichia_coli_LamB,1
E468,mdtG,51
E468,mdtH,86
E468,Salmonella,12
E468,mdtK,358
E468,mdtL,20
E468,mdtN,125
E468,mdtO,25
E468,mdtP,31
E469,OXA,25
E469,chloramphenicol_and_florfenicol_resistance,5
E469,OXA-10,1
E469,bacA,350
E469,chloramphenicol_exporter,2
E469,OXA-17,1
E469,AER-1,1
E469,basS,16
E469,mycinamicin-resistance_protein_myrB,1
E469,kdpE,22
E469,lsaC,4
E469,lsaE,7
E469,ADP-ribosylating_transferase_arr,20
E469,OpmB,1
E469,OpmD,1
E469,tlrB_conferring_tylosin_resistance,2
E469,mefA,29
E469,erm(36),1
E469,tet(L),6
E469,puromycin_resistance_protein,9
E469,clbA,6
E469,clbB,5
E469,clbC,5
E469,abeS,1
E469,macA,88
E469,qacA,10
E469,macB,3147
E469,qacB,35
E469,rphA,13
E469,rphB,14
E469,transcriptional_regulatory_protein_CpxR_cpxR,168
E469,qacG,4
E469,qacH,1
E469,MIR,2
E469,vgaA,101
E469,vgaB,25
E469,vgaD,20
E469,vgaE,26
E469,CMY-45,3
E469,CMY-46,3
E469,EmrB-QacA_family_major_facilitator_transporter,88
E469,bpeF,12
E469,penA,275
E469,arlS,9
E469,efpA,10
E469,THIN-B,1
E469,otr(B),5
E469,VatI,1
E469,ADC-56,1
E469,vanHB,8
E469,ErmB,4
E469,ErmC,2
E469,vanTG,6
E469,tet(42),1
E469,ADC-19,1
E469,vanTrL,4
E469,catB,36
E469,ErmT,2
E469,ErmU,1
E469,ErmX,2
E469,dfrA15b,3
E469,PBP-1A,152
E469,PBP-1B,47
E469,tet32,30
E469,tet36,15
E469,SHV-53,5
E469,tet39,4
E469,msrA,233
E469,msrC,104
E469,msbA,24
E469,msrE,17
E469,Erm(30),6
E469,ampC,4
E469,evgS,41
E469,RTG-4,2
E469,RTG-5,1
E469,adeB,55
E469,adeC,3
E469,adeF,2
E469,adeH,1
E469,adeJ,6
E469,adeK,1
E469,BRP(MBL),1
E469,adeL,7
E469,TriA,1
E469,TriC,1
E469,adeR,19
E469,adeS,11
E469,TolC,15
E469,tetA(46),13
E469,catB10,2
E469,CMY-108,1
E469,ceoB,11
E469,rosA,10
E469,rosB,36
E469,Staphylococcys,6
E469,opmD,3
E469,ADC-1,1
E469,Staphylococcus,2
E469,opmE,2
E469,ADC-2,1
E469,ADC-3,1
E469,ADC-4,1
E469,ADC-5,1
E469,ompR,307
E469,salA,16
E469,CMX,4
E469,Erm(42),2
E469,Acinetobacter_baumannii_ampC_beta-lactamase,1
E469,OprA,2
E469,bcr-1,2
E469,vanYG1,1
E469,patA,19
E469,catB3,2
E469,patB,2
E469,mecA,13
E469,mecB,8
E469,mecC,2
E469,mecD,3
E469,MSI-1,1
E469,OprZ,4
E469,poxtA,29
E469,chloramphenicol_and_florfenicol_exporter,2
E469,metallo-beta-lactamase,24
E469,SHV,5
E469,TaeA,39
E469,MexJ,1
E469,MexK,3
E469,MexS,4
E469,vatB,1
E469,vatC,1
E469,vatE,4
E469,vatG,1
E469,CMY-12,3
E469,ermA,12
E469,ermB,12
E469,ermC,36
E469,CMY-16,3
E469,ermE,8
E469,CMY-99,3
E469,ermG,4
E469,ermH,4
E469,truncated_putative_response_regulator_ArlR,161
E469,OXA-233,1
E469,ermO,4
E469,bacterial_regulatory_protein_LuxR,18
E469,ermS,2
E469,efmA,1
E469,ermX,24
E469,erm(41),14
E469,tetB(48),4
E469,vanYA,4
E469,ADC-61,1
E469,ADC-20,1
E469,ADC-21,1
E469,ADC-25,1
E469,cmeB,68
E469,Staphylococcus_mupA_conferring_resistance_to_mupirocin,26
E469,floR,10
E469,BJP-1,1
E469,srmB,43
E469,cystathionine_beta-lyase_patB,34
E469,major_facilitator_superfamily_transporter,62
E469,tet41,4
E469,tet43,3
E469,tet44,11
E469,SHV-62,5
E469,MCR-1,2
E469,MCR-2,1
E469,MCR-3,1
E469,MCR-4,1
E469,MCR-5,1
E469,OXA-663,1
E469,class_A,2
E469,LlmA_23S_ribosomal_RNA_methyltransferase,4
E469,PBP-2X,7
E469,tlcC,44
E469,class_C,36
E469,tet(59),1
E469,cmlA1,5
E469,oprA,1
E469,OXA-74,1
E469,oprC,4
E469,cmlA4,5
E469,cmlA5,5
E469,cmlA6,5
E469,oprJ,11
E469,smeB,7
E469,smeC,2
E469,oprM,22
E469,smeF,8
E469,two-component_system_response_regulator_EvgA,4
E469,baeR,29
E469,dfrA12,66
E469,baeS,27
E469,dfrA13,6
E469,dfrA14,21
E469,dfrA15,11
E469,dfrA16,5
E469,CRP,1
E469,dfrA17,3
E469,smeR,30
E469,smeS,28
E469,Erm(47),2
E469,Erm(43),1
E469,QepA1,7
E469,QepA2,9
E469,mexB,8
E469,mepA,27
E469,mexD,138
E469,mexE,14
E469,erm(38),3
E469,mexF,84
E469,erm(34),1
E469,mexH,50
E469,mexI,18
E469,AxyY,3
E469,abcA,2
E469,mexN,4
E469,tetB(60),11
E469,mexQ,2
E469,dfrA1,20
E469,dfrA3,7
E469,mexT,26
E469,dfrA5,8
E469,mexW,85
E469,dfrA8,3
E469,mexY,6
E469,PmrF,9
E469,PDC,21
E469,cfrC,5
E469,oqxB,5
E469,ICR-Mc,1
E469,dfrC,8
E469,dfrD,5
E469,dfrE,4
E469,TRU-1,1
E469,dfrF,3
E469,dfrG,5
E469,arnA,126
E469,CMY-23,3
E469,dfrK,5
E469,CMY-24,3
E469,ACT,4
E469,RbpA,3
E469,OXA-240,1
E469,OXA-246,1
E469,tetA,128
E469,tetB,9
E469,tetC,9
E469,efrA,15
E469,efrB,12
E469,tetG,1
E469,tetH,11
E469,lsa,186
E469,tetJ,2
E469,tetL,26
E469,tetM,184
E469,tetO,189
E469,tetP,133
E469,tetQ,68
E469,MuxA,1
E469,tetR,51
E469,MuxB,7
E469,tetS,14
E469,MuxC,9
E469,tetT,54
E469,ADC-31,1
E469,tetV,7
E469,tetW,273
E469,ADC-74,1
E469,ADC-75,1
E469,tetY,2
E469,ADC-76,1
E469,bicyclomycin-multidrug_efflux_protein_bcr,124
E469,ADC-77,1
E469,ADC-78,1
E469,ADC-79,1
E469,qepA,35
E469,ADC-39,1
E469,vanRI,42
E469,Streptococcus_agalactiae_mprF,1
E469,CFE-1,1
E469,carA,49
E469,myrA,2
E469,lrfA,11
E469,Bacillus_Cluster_B_intrinsic_mph,1
E469,cAMP-regulatory_protein,18
E469,SHV-37,5
E469,emrA,50
E469,amrB,29
E469,emrB,138
E469,emrD,33
E469,emrE,15
E469,OXA-368,1
E469,tcmA,61
E469,mdsB,5
E469,mdsC,1
E469,emrY,2
E469,HERA-1,1
E469,mel,19
E469,hp1181,2
E469,Pseudomonas_aeruginosa_emrE,1
E469,chrB,2
E469,tetA(48),50
E469,LRA,1
E469,farB,3
E469,OCH,1
E469,dfrA20,5
E469,opcM,16
E469,dfrA21,7
E469,dfrA22,7
E469,MCR-1.2,2
E469,MCR-1.3,1
E469,MCR-1.4,1
E469,YojI,2
E469,MCR-1.5,1
E469,dfrA25,5
E469,MCR-1.6,1
E469,MCR-1.7,1
E469,MCR-1.8,1
E469,MCR-1.9,1
E469,mtrA,57
E469,dfrA29,4
E469,mtrD,4
E469,pmrA,4
E469,lmrA,13
E469,lmrB,50
E469,Erm(44),1
E469,lmrC,24
E469,lmrD,10
E469,NmcR,1
E469,erm(39),1
E469,erm(31),1
E469,bcrA,1457
E469,tet(K),7
E469,dfrB1,3
E469,dfrB2,2
E469,dfrB3,1
E469,multidrug_ABC_transporter,1817
E469,dfrA2d,1
E469,dfrB6,1
E469,SHV-121,5
E469,PvrR,16
E469,cipA,4
E469,otrA,15
E469,otrC,14
E469,arr-4,4
E469,arr-5,4
E469,arr-7,4
E469,arr-8,4
E469,CARB,13
E469,aph(6)-I,3
E469,vanA,72
E469,vanB,87
E469,vanC,35
E469,vanD,113
E469,vanE,9
E469,vanG,36
E469,vanH,135
E469,vanI,10
E469,vanL,2
E469,CMY-77,3
E469,vanM,4
E469,vanN,6
E469,optrA,34
E469,OXA-251,1
E469,vanR,961
E469,vanS,283
E469,vanT,16
E469,OXA-256,1
E469,vanW,21
E469,ugd,2
E469,vanY,61
E469,acrA,18
E469,acrB,66
E469,tet(W/N/W),8
E469,acrD,1
E469,norA,2
E469,norB,26
E469,cpxA,18
E469,ADC-80,1
E469,tetB(46),9
E469,ADC-81,1
E469,sul1,29
E469,ADC-82,1
E469,ADC-41,1
E469,sul2,120
E469,ADC-43,1
E469,sul4,10
E469,ykkD,5
E469,MCR-1.10,1
E469,MCR-1.11,1
E469,aph(4)-I,2
E469,MCR-1.12,1
E469,MCR-1.13,1
E469,vanKI,2
E469,kasugamycin_resistance_protein_ksgA,51
E469,rpoB2,30
E469,tetA(60),16
E469,cob(I)alamin_adenolsyltransferase,100
E469,cat_chloramphenicol_acetyltransferase,6
E469,rifampin_monooxygenase,16
E469,oleB,45
E469,oleC,47
E469,antibiotic_resistance_rRNA_adenine_methyltransferase,5
E469,oleI,1
E469,SHV-89,5
E469,eptA,1
E469,tcr3,7
E469,Erm(37),1
E469,mphA,6
E469,mphC,3
E469,mphD,1
E469,mphE,1
E469,mphG,1
E469,Burkholderia_pseudomallei_Omp38,2
E469,mphI,1
E469,LpeA,1
E469,LpeB,7
E469,Rm3,2
E469,mdtA,50
E469,mdtB,161
E469,mdtC,204
E469,mdtD,27
E469,mdtE,2
E469,mdtF,33
E469,Salmonella,5
E469,mdtM,25
E472,OXA,115
E472,chloramphenicol_and_florfenicol_resistance,7
E472,OXA-10,3
E472,OXA-11,1
E472,bacA,275
E472,OXA-14,1
E472,chloramphenicol_exporter,22
E472,OXA-16,2
E472,OXA-17,3
E472,AER-1,2
E472,basS,35
E472,kdpE,18
E472,lsaC,6
E472,lsaE,14
E472,TEM-135,3
E472,OXA-454,3
E472,OXA-140,4
E472,OXA-142,2
E472,OpmB,1
E472,OpmD,1
E472,OpmH,4
E472,mefA,48
E472,mefC,1
E472,tet(L),2
E472,puromycin_resistance_protein,4
E472,abeM,5
E472,catII,2
E472,clbA,4
E472,clbB,7
E472,clbC,7
E472,abeS,4
E472,TEM-90,3
E472,macA,250
E472,qacA,4
E472,macB,3210
E472,qacB,14
E472,rphA,5
E472,rphB,11
E472,TEM-57,1
E472,transcriptional_regulatory_protein_CpxR_cpxR,228
E472,qacG,8
E472,blt,1
E472,qacH,4
E472,vgaA,123
E472,vgaB,32
E472,AIM-1,1
E472,vgaD,27
E472,vgaE,26
E472,EmrB-QacA_family_major_facilitator_transporter,34
E472,TEM-215,3
E472,OXA-224,4
E472,bpeF,22
E472,penA,363
E472,arlS,6
E472,efpA,4
E472,THIN-B,1
E472,VatI,2
E472,vanHB,3
E472,cmlA,14
E472,vanTG,10
E472,vanTrL,4
E472,catA,14
E472,catB,27
E472,dfrA15b,2
E472,PBP-1A,202
E472,PBP-1B,50
E472,tet32,31
E472,tet36,16
E472,msrA,248
E472,msrC,158
E472,msbA,22
E472,msrE,12
E472,CTX-M-111,2
E472,evgS,55
E472,RTG-4,2
E472,RTG-5,1
E472,adeB,47
E472,adeC,10
E472,adeF,4
E472,adeH,4
E472,adeI,4
E472,adeJ,18
E472,adeK,4
E472,adeL,11
E472,TriA,3
E472,adeN,2
E472,TriB,3
E472,TriC,17
E472,adeR,26
E472,adeS,8
E472,TolC,222
E472,tetA(46),8
E472,ceoB,9
E472,RlmA(II),1
E472,rosB,174
E472,opmD,2
E472,Staphylococcys,2
E472,opmE,2
E472,ompR,506
E472,salA,19
E472,TEM-185,3
E472,TEM-106,3
E472,OprA,8
E472,bcr-1,5
E472,mef(B),1
E472,patA,29
E472,catB3,2
E472,patB,2
E472,mecA,116
E472,mecB,7
E472,mecC,7
E472,mecD,5
E472,mecI,1
E472,MSI-1,1
E472,OprZ,5
E472,AAC(6')-Ie-APH(2'')-Ia,3
E472,poxtA,44
E472,chloramphenicol_and_florfenicol_exporter,2
E472,metallo-beta-lactamase,17
E472,catIII,1
E472,TaeA,49
E472,MexJ,6
E472,MexK,25
E472,MexL,3
E472,MexS,2
E472,vatA,1
E472,vatB,10
E472,vatC,3
E472,MexV,6
E472,vatD,1
E472,vatE,12
E472,vatF,2
E472,vatG,2
E472,CMY-13,3
E472,ereA,10
E472,ereB,2
E472,truncated_putative_response_regulator_ArlR,181
E472,OXA-233,2
E472,bacterial_regulatory_protein_LuxR,15
E472,cmeB,119
E472,Staphylococcus_mupA_conferring_resistance_to_mupirocin,16
E472,floR,86
E472,srmB,41
E472,cystathionine_beta-lyase_patB,30
E472,major_facilitator_superfamily_transporter,26
E472,tet41,1
E472,tet44,6
E472,MCR-1,14
E472,MCR-2,7
E472,MCR-3,7
E472,MCR-4,8
E472,MCR-5,7
E472,tolC,1
E472,OXA-663,2
E472,OXA-392,4
E472,class_A,14
E472,LlmA_23S_ribosomal_RNA_methyltransferase,1
E472,CTX-M-160,2
E472,PBP-2X,32
E472,tlcC,38
E472,class_C,25
E472,CTX-M-121,2
E472,CTX-M-122,2
E472,mdfA,37
E472,aac(6')-I,2
E472,R39,1
E472,CMY-118,3
E472,OXA-31,4
E472,oprA,7
E472,cmlA1,8
E472,OXA-74,2
E472,OXA-33,4
E472,oprC,8
E472,cmlA4,8
E472,cmlA5,8
E472,cmlA6,8
E472,AAC(6')-34,1
E472,oprJ,68
E472,smeB,25
E472,smeC,5
E472,oprM,113
E472,smeE,17
E472,oprN,94
E472,smeF,38
E472,two-component_system_response_regulator_EvgA,5
E472,baeR,33
E472,dfrA12,76
E472,baeS,38
E472,dfrA13,7
E472,dfrA14,16
E472,dfrA15,6
E472,CRP,3
E472,dfrA17,1
E472,smeR,30
E472,smeS,27
E472,TEM-153,3
E472,TEM-159,3
E472,QepA1,2
E472,QepA2,3
E472,mexA,28
E472,mexB,124
E472,mexD,257
E472,mexE,99
E472,mexF,380
E472,mexH,102
E472,mexI,32
E472,AxyY,5
E472,mexN,10
E472,tetB(60),10
E472,mexQ,6
E472,dfrA1,25
E472,dfrA3,9
E472,mexT,39
E472,dfrA5,4
E472,mexW,199
E472,mexX,54
E472,dfrA8,9
E472,mexY,9
E472,AcrE,2
E472,AcrF,4
E472,PmrF,9
E472,cfrC,7
E472,oqxA,1
E472,oqxB,12
E472,ICR-Mc,7
E472,dfrC,9
E472,dfrD,6
E472,dfrE,2
E472,dfrF,5
E472,dfrG,6
E472,arnA,300
E472,CMY-64,3
E472,dfrK,6
E472,OXA-240,2
E472,OXA-246,3
E472,tetA,27
E472,tetB,6
E472,tetC,2
E472,efrA,9
E472,efrB,9
E472,lsa,215
E472,tetM,188
E472,tetO,35
E472,tetP,100
E472,tetQ,58
E472,MuxA,2
E472,tetR,175
E472,MuxB,5
E472,tetS,25
E472,MuxC,14
E472,tetT,46
E472,tetW,246
E472,tetX,27
E472,cmrA,1
E472,bicyclomycin-multidrug_efflux_protein_bcr,144
E472,qepA,16
E472,vanRI,23
E472,carA,54
E472,carO,1
E472,myrA,1
E472,hmrM,2
E472,lrfA,2
E472,Bacillus_Cluster_B_intrinsic_mph,1
E472,cAMP-regulatory_protein,54
E472,mecR1,8
E472,CTX-M-90,2
E472,CTX-M-51,2
E472,NPS-1,2
E472,OXA-320,4
E472,emrA,51
E472,amrB,64
E472,emrB,165
E472,emrD,85
E472,CTX-M-130,2
E472,CTX-M-98,2
E472,emrE,52
E472,OXA-368,2
E472,emrK,48
E472,tcmA,29
E472,mdsA,1
E472,mdsB,9
E472,mdsC,4
E472,HERA-1,1
E472,mel,20
E472,hp1181,4
E472,Pseudomonas_aeruginosa_emrE,4
E472,chrB,1
E472,tetA(48),43
E472,LRA,3
E472,farA,1
E472,OXA-47,4
E472,dfrA20,9
E472,opcM,57
E472,dfrA21,8
E472,dfrA22,8
E472,MCR-1.2,14
E472,MCR-1.3,7
E472,dfrA24,2
E472,YojI,4
E472,MCR-1.4,7
E472,dfrA25,3
E472,MCR-1.5,7
E472,MCR-1.6,7
E472,MCR-1.7,7
E472,MCR-1.8,7
E472,mtrA,50
E472,MCR-1.9,7
E472,dfrA29,2
E472,mtrD,3
E472,mtrE,33
E472,lmrA,2
E472,lmrB,7
E472,lmrC,9
E472,lmrD,17
E472,NmcR,5
E472,LCR-1,2
E472,pgpB,1
E472,CTX-M,13
E472,bcrA,1600
E472,tet(K),2
E472,dfrB1,6
E472,dfrB2,2
E472,dfrB3,1
E472,multidrug_ABC_transporter,1327
E472,dfrA2d,2
E472,dfrB6,2
E472,PvrR,28
E472,cipA,1
E472,otrA,14
E472,PSE-1,4
E472,otrC,6
E472,Bacillus_Cluster_A_intrinsic_mph,1
E472,marR,74
E472,CARB,14
E472,aph(3')-I,2
E472,vanA,57
E472,vanB,50
E472,vanC,23
E472,vanD,111
E472,vanE,7
E472,vanG,26
E472,vanH,109
E472,vanI,5
E472,vanL,1
E472,SPG-1,1
E472,vanN,5
E472,optrA,45
E472,TEM-207,3
E472,OXA-251,2
E472,vanR,750
E472,vanS,393
E472,vanT,20
E472,vanU,1
E472,OXA-256,2
E472,ugd,2
E472,vanX,23
E472,SMB-1,1
E472,vanY,12
E472,OXA-1,4
E472,OXA-4,4
E472,acrA,121
E472,acrB,282
E472,tet(W/N/W),6
E472,acrD,6
E472,acrF,1
E472,norB,2
E472,cpxA,11
E472,tetB(46),6
E472,sul2,186
E472,sul3,6
E472,sul4,8
E472,ykkC,16
E472,ykkD,11
E472,MCR-1.10,7
E472,MCR-1.11,7
E472,MCR-1.12,7
E472,MCR-1.13,7
E472,kasugamycin_resistance_protein_ksgA,250
E472,rpoB2,24
E472,tetA(60),12
E472,cob(I)alamin_adenolsyltransferase,25
E472,cat_chloramphenicol_acetyltransferase,6
E472,rifampin_monooxygenase,33
E472,bifunctional_aminoglycoside_N-acetyltransferase_and_aminoglycoside_phosphotransferase,2
E472,oleB,49
E472,oleC,45
E472,antibiotic_resistance_rRNA_adenine_methyltransferase,6
E472,aac(6')-II,2
E472,eptA,7
E472,mphA,12
E472,mphC,6
E472,mphD,2
E472,CTX-M-24,1
E472,CTX-M-65,2
E472,mphE,1
E472,CTX-M-67,2
E472,mphG,2
E472,Burkholderia_pseudomallei_Omp38,5
E472,mphI,2
E472,CTX-M-105,2
E472,CTX-M-148,2
E472,LpeB,13
E472,Rm3,1
E472,mdtA,181
E472,mdtB,285
E472,mdtC,245
E472,mdtD,82
E472,mdtE,21
E472,mdtF,1
E472,mdtG,14
E472,Salmonella,8
E472,mdtK,173
E472,mdtN,25
E472,mdtP,1
E476,tetB(60),5
E476,class_C,25
E476,CTX-M-51,2
E476,CTX-M-121,2
E476,dfrB6,2
E476,bcr-1,3
E476,dfrA29,1
E476,CTX-M-122,2
E476,TEM-135,3
E476,CTX-M-124,1
E476,AAC(6')-34,1
E476,tlcC,28
E476,Staphylococcus,1
E476,CTX-M-56,1
E476,vanTrL,6
E476,CTX-M-141,1
E476,aac(3)-VI,2
E476,TEM-153,3
E476,CTX-M-59,1
E476,emrA,49
E476,AAC(6')-Ie-APH(2'')-Ia,3
E476,mdtA,69
E476,AIM-1,2
E476,qacG,4
E476,emrB,115
E476,mdtB,109
E476,CTX-M-74,1
E476,qacH,1
E476,mdtC,327
E476,emrD,28
E476,CTX-M-76,1
E476,mdtE,1
E476,emrE,14
E476,cpxA,4
E476,MCR-1.2,6
E476,patA,24
E476,CTX-M-90,2
E476,CTX-M-160,2
E476,CTX-M-77,1
E476,MCR-1.3,3
E476,mdtF,13
E476,EmrB-QacA_family_major_facilitator_transporter,16
E476,TEM-159,3
E476,CTX-M-148,2
E476,MCR-1.4,3
E476,cmlA1,4
E476,mdtG,14
E476,MCR-1.5,3
E476,MCR-1.6,3
E476,hp1181,2
E476,poxtA,32
E476,baeR,18
E476,MCR-1.7,3
E476,cmlA4,4
E476,tet41,3
E476,baeS,25
E476,MCR-1.8,3
E476,MCR-1.10,3
E476,cmlA5,4
E476,NmcR,1
E476,mdtK,110
E476,Staphylococcys,1
E476,MCR-1.11,3
E476,MCR-1.9,3
E476,cmlA6,4
E476,mel,14
E476,MCR-1.12,3
E476,Pseudomonas_aeruginosa_emrE,1
E476,tet44,4
E476,CTX-M-98,2
E476,MCR-1.13,3
E476,mdtN,25
E476,bcrA,1077
E476,TEM-57,1
E476,mepA,2
E476,kasugamycin_resistance_protein_ksgA,225
E476,PBP-1A,146
E476,TEM-215,3
E476,CTX-M-5,1
E476,vanA,68
E476,cat_chloramphenicol_acetyltransferase,7
E476,PBP-1B,42
E476,tet(L),2
E476,vanB,56
E476,vanC,35
E476,OXA-1,2
E476,bpeF,21
E476,vanD,90
E476,vanHB,5
E476,vanE,12
E476,aac(6')-I,2
E476,TEM-90,3
E476,lsa,177
E476,OXA-4,2
E476,lmrC,7
E476,vanG,31
E476,vanH,130
E476,lmrD,9
E476,vanI,3
E476,HERA-1,1
E476,golS,1
E476,vanL,4
E476,vanM,1
E476,floR,32
E476,vanN,3
E476,aac(3)-IIIa,1
E476,tcmA,8
E476,SMB-1,2
E476,farA,1
E476,kdpE,12
E476,pgpB,3
E476,msrA,192
E476,mecA,105
E476,RSA-1,1
E476,Burkholderia_pseudomallei_Omp38,3
E476,farB,2
E476,mecB,5
E476,vanR,681
E476,norA,25
E476,msrC,98
E476,otrA,10
E476,mecC,4
E476,vanS,246
E476,OXA,19
E476,rifampin_monooxygenase,30
E476,mecD,4
E476,vanT,24
E476,dfrA2d,2
E476,vanU,1
E476,otrC,6
E476,msrE,14
E476,vatA,1
E476,TLA-1,1
E476,mecR1,7
E476,vatB,15
E476,TLA-2,3
E476,catIII,1
E476,TLA-3,1
E476,VEB-1b,2
E476,vatC,3
E476,vanX,45
E476,vatD,1
E476,mecI,2
E476,vatE,8
E476,evgS,36
E476,ykkC,48
E476,vatF,3
E476,mexB,4
E476,vatG,2
E476,smeB,5
E476,ykkD,24
E476,acrB,59
E476,CTX-M-20,1
E476,acrD,2
E476,mexD,95
E476,cmeB,80
E476,AAC(3)-VIa,1
E476,smeE,3
E476,MCR-1,6
E476,mexE,53
E476,dfrA12,41
E476,acrF,1
E476,smeF,4
E476,MCR-2,3
E476,dfrA1,4
E476,dfrA13,4
E476,mexF,248
E476,CTX-M-24,1
E476,RTG-4,2
E476,MCR-3,3
E476,tetA,69
E476,salA,19
E476,TEM-106,3
E476,RTG-5,1
E476,VatI,2
E476,oprA,3
E476,MCR-4,3
E476,dfrA3,5
E476,mexH,203
E476,abeS,1
E476,tetC,6
E476,MCR-5,3
E476,mexI,30
E476,rosB,134
E476,efpA,1
E476,oprC,4
E476,truncated_putative_response_regulator_ArlR,143
E476,CTX-M-111,2
E476,TolC,97
E476,OprA,1
E476,blt,1
E476,major_facilitator_superfamily_transporter,12
E476,dfrA8,7
E476,mexN,5
E476,MexK,6
E476,OXA-47,2
E476,LRA,3
E476,CTX-M-130,2
E476,oprJ,10
E476,efrA,7
E476,mexQ,3
E476,basS,19
E476,OXA-140,2
E476,CTX-M-131,1
E476,CTX-M,15
E476,efrB,5
E476,smeR,17
E476,smeS,11
E476,mtrA,33
E476,Staphylococcus_mupA_conferring_resistance_to_mupirocin,15
E476,tetM,214
E476,OXA-142,1
E476,oprM,15
E476,mdsB,7
E476,mexT,26
E476,oprN,24
E476,TriC,5
E476,vanRI,16
